1272553900_355116300_135,1273167300_355083900_90,left
1272911000_355084300_0,1273137300_355081700_225,left
1271273100_355887100_180,1271427500_355373200_135,right
1271455300_355491300_0,1271502700_355358700_225,left
1272947500_355048600_315,1271380700_356150800_135,right
1272264800_355713400_90,1272173300_355508200_90,right
1271380800_355994900_315,1271555900_355410900_225,left
1271505700_355585600_135,1272500400_355117700_45,left
1272499600_355343300_225,1271544500_355549800_135,right
1272420100_355168900_45,1271525000_355531900_0,equal
1271358900_355910800_225,1273108700_355020000_45,equal
1272603200_355203600_225,1271498300_355422600_45,equal
1273107500_355098300_135,1272498300_355204900_90,right
1272891400_355055200_90,1272933700_355272300_90,right
1272469500_355145100_270,1273016500_355162200_45,right
1272956300_355091400_180,1273056900_355015200_180,left
1273130800_355062400_90,1273048200_355043400_90,equal
1272937100_355200600_225,1272277000_355646000_270,right
1272926100_355207000_180,1271471900_355291800_315,right
1273054000_355035100_0,1271251000_356006900_90,right
1271603300_355358300_315,1271427000_355338700_45,equal
1272104100_355488500_135,1271381900_356016400_90,equal
1271397800_355306000_180,1273109200_355275200_270,right
1272972900_355049500_90,1272296900_355649500_45,right
1273156900_355074600_315,1272257500_355561600_180,left
1272448400_355143500_225,1271393500_355303100_135,right
1273117200_355161200_180,1272094300_355726200_0,equal
1273133500_355199800_315,1271287400_356016400_45,right
1272516700_355195500_45,1272562000_355162900_225,left
1271287400_356016400_45,1272444000_355282300_135,left
1271280200_356146100_180,1272994300_354977300_315,left
1272065800_355658200_0,1271508700_355471300_0,left
1273092400_355131400_180,1272971400_355105100_0,left
1272264800_355713400_45,1271439900_355909600_315,left
1272980000_355269400_45,1271393600_355299100_135,right
1272270000_355554700_180,1272947200_355042200_270,equal
1272086100_355750200_180,1272093400_355717900_0,equal
1271302200_355934600_90,1273038300_355042900_315,right
1272457100_355338900_0,1273125800_355010000_225,right
1273039700_355028100_45,1271610700_355388600_225,right
1271380500_356004600_180,1272086700_355656200_270,right
1272968300_355061900_90,1273136700_355146500_135,left
1272058600_355515300_225,1272222000_355717900_90,left
1272099200_355715400_0,1272088500_355429800_315,left
1273116500_355014600_315,1272895000_355067900_315,left
1271394500_355893400_135,1272439100_355143200_315,left
1271425900_356014300_315,1272611400_355173500_45,left
1271422200_355615300_270,1271336700_356002400_90,equal
1273072000_355195600_45,1272558000_355228500_90,right
1272085700_355509100_90,1272622100_355201800_270,right
1271418000_355478300_0,1271397500_355888100_0,equal
1272930600_355003000_180,1272988400_355240700_135,left
1272016400_355632200_0,1272908000_355235700_180,right
1272420800_355238600_90,1271361700_355911800_0,right
1272412600_355168000_180,1271342200_356034100_315,left
1273067000_355033600_270,1273092800_355151900_315,left
1272981700_355189000_90,1271588100_355472400_225,left
1271380800_356139500_180,1272431100_355268700_225,left
1271471700_355491500_270,1271506800_355587900_225,equal
1273148300_355097600_225,1271301600_355852400_45,right
1271400400_355508100_180,1271391800_355441400_135,left
1273005100_355277700_180,1272610100_355109400_135,left
1272433500_355285000_270,1271235200_356081300_45,left
1272606300_355165100_135,1273083700_355199400_270,right
1271276100_356006800_45,1272618200_355196600_0,equal
1272948700_355176700_180,1271367700_355369000_0,equal
1271307200_356144200_270,1272406100_355155400_135,left
1272483700_355349300_0,1271325000_356095800_45,equal
1273102700_355227600_45,1272209000_355754900_135,right
1271607400_355480800_180,1271433100_355612300_90,right
1272619900_355383400_225,1271456200_355577700_45,left
1273137400_355077300_135,1271248600_355978300_180,right
1273154100_355134600_45,1272487300_355194700_180,right
1272107200_355625300_225,1271367700_355369000_135,left
1273008000_355053000_225,1272100300_355581000_90,left
1273128800_355059500_315,1273122300_355058000_315,left
1273090000_355151900_0,1272565600_355296300_180,left
1271533900_355582700_135,1272465800_355296200_315,equal
1272667500_355161700_180,1271285000_355957100_0,left
1272110400_355690300_135,1272489600_355246500_0,equal
1272486000_355085300_225,1273170200_355094100_270,left
1272567100_355091500_270,1273108700_355020000_135,right
1271272900_356009300_45,1271452600_355969100_45,left
1272479200_355338700_90,1272071300_355473100_225,equal
1272443100_355169400_180,1271243800_356028000_270,equal
1272070000_355753300_270,1272946500_355237400_45,right
1271392100_355300700_90,1272413500_355169800_270,left
1271500900_355566900_270,1271366700_355369400_0,left
1272442900_355168100_135,1273033500_354951300_270,left
1272958400_355222000_90,1271479700_355570600_315,left
1273083700_355199400_0,1273100200_355110800_225,right
1272667200_355243500_315,1273110800_355073100_45,left
1272567000_355260200_270,1272050200_355639900_0,right
1271328800_356142700_225,1272988400_355240700_315,right
1272575000_355160800_45,1272893400_355093000_270,right
1272890600_355055200_180,1272230700_355698000_135,right
1273040200_354964400_180,1272093000_355718000_270,equal
1272214800_355756600_45,1271377900_355384000_90,left
1272555500_355229100_0,1273089400_354970600_270,right
1271585300_355568500_45,1272100600_355716600_45,right
1272682500_355244600_270,1271513600_355595100_0,right
1272987500_355285200_45,1271466900_355486800_180,right
1272187400_355746300_0,1271350300_356044300_45,left
1271273300_355999700_270,1271395300_355985500_270,right
1271510200_355336800_135,1273106100_355111400_180,equal
1273133300_355118800_90,1271486600_355286600_45,equal
1272490600_355240500_0,1272092000_355623500_0,left
1271575100_355401400_315,1272638400_355201600_90,right
1272089700_355461500_0,1272077400_355710000_180,right
1271294500_356060200_270,1271277400_355896500_0,equal
1272173300_355508200_315,1272094300_355716200_180,left
1271294500_356060200_180,1272098900_355720000_45,right
1272160100_355589200_225,1272968900_355013800_90,left
1272094300_355716200_45,1272129300_355579400_45,right
1273096500_355240500_0,1271225000_356108400_270,right
1273152000_355154000_135,1273071200_354959600_90,right
1273095500_355122400_0,1273033700_355044400_0,left
1271392900_355304200_0,1271589800_355521800_315,left
1271217900_356035100_0,1272666300_355101600_90,right
1273095700_355081000_270,1271229400_356149900_135,right
1271418700_356116400_135,1273094200_355217800_270,right
1272500400_355120500_45,1272180400_355704500_135,left
1271381800_355514400_135,1271235300_355988300_225,left
1272460800_355195900_90,1272004500_355590900_315,left
1272579600_355203600_270,1271392900_355304200_135,left
1272575500_355166200_45,1273109200_355275200_180,equal
1271527100_355510000_225,1272974500_354962100_90,right
1273133500_355199800_135,1273092500_355069000_90,right
1271263400_356105900_0,1272970300_355235300_180,equal
1272114300_355576800_0,1271555500_355578000_0,left
1273061800_355198900_90,1272042500_355578500_270,right
1272114300_355722400_180,1271503800_355530000_225,left
1272635800_355337400_45,1273116100_355098200_90,equal
1273088200_355110000_225,1272505500_355194500_315,right
1272197000_355749300_0,1272230700_355698000_270,left
1272063100_355757100_315,1273137500_355125600_45,left
1272142000_355447000_225,1271499200_355568900_315,right
1271569200_355589700_180,1272088700_355578400_90,right
1271392700_355356500_225,1272207500_355752500_270,right
1272906000_355026000_135,1272678200_355200400_0,right
1272212500_355719300_180,1272164500_355667600_0,left
1272036700_355639000_180,1272467300_355130600_45,left
1272227000_355645500_45,1273156400_355145000_315,right
1271294500_356060200_180,1271341700_355999600_45,right
1272609900_355288800_45,1273092600_355040600_45,right
1271412500_355337400_45,1272129300_355579400_135,left
1271515900_355397800_0,1272180500_355731900_45,right
1273097800_355227500_225,1273133900_355238900_45,right
1272923400_355210700_315,1272063300_355475000_90,equal
1273108800_355252900_45,1272485600_355124100_315,left
1272975900_354954100_270,1272530500_355393700_315,right
1271408500_356115800_45,1272125300_355579400_45,right
1272676000_355263800_45,1272133200_355679300_0,left
1273079500_354993800_180,1271566400_355379700_135,equal
1273054300_355019100_45,1272063300_355475000_135,right
1273130000_355074500_135,1272226700_355646200_270,equal
1273144600_355076900_180,1271522900_355584200_315,right
1272928000_355205500_135,1273032100_354986500_90,left
1271375600_355899400_0,1273152800_355189100_225,right
1272162600_355555900_45,1272138400_355633400_90,equal
1273142400_355160400_315,1271510600_355326500_135,right
1272994800_354980100_45,1272090200_355525200_90,left
1272198900_355765700_180,1273055200_355001200_135,left
1271270500_356005100_0,1273092500_355044900_225,right
1272905400_355024000_0,1272239900_355621400_0,right
1272672400_355245000_0,1273079700_355085700_315,right
1273139400_355273200_135,1272116600_355670400_315,right
1273094300_355145300_225,1273022500_355061300_180,equal
1272972500_355232200_90,1272561600_355061700_225,right
1271266400_355997500_225,1273157900_355153000_225,right
1272980000_355269400_180,1272274800_355614100_270,left
1273042000_355280000_315,1273053300_355117700_180,left
1271218000_355996200_270,1272058600_355515300_315,equal
1272111600_355559700_0,1272922000_355212700_225,left
1272654700_355101300_315,1271256500_356024100_315,equal
1271456200_355448000_0,1272951400_355042800_270,left
1272111600_355687700_0,1272119300_355637400_45,equal
1273107700_355017500_0,1272210000_355748800_180,equal
1273118700_355062300_45,1271218100_355905800_0,left
1271277600_356101800_90,1273118900_355186500_225,equal
1273067000_355033600_45,1273122700_355072800_270,right
1271452500_355445300_315,1272960100_355170900_135,right
1273130800_355071400_315,1272003800_355585300_315,left
1272413500_355169800_180,1271265200_355968600_315,equal
1272159300_355713100_0,1272989500_355054400_90,right
1272989800_355225900_135,1273094100_355191100_315,left
1272672200_355202700_180,1271448000_355431000_45,right
1273127900_355171600_225,1271488500_355291000_90,right
1273117900_355226900_0,1272519700_355171700_315,right
1271458200_355506500_180,1273101900_355221300_135,equal
1273078700_355083000_270,1272637200_355208600_180,right
1272128000_355745600_0,1273019900_355196400_90,right
1272595700_355347300_180,1272274800_355614100_270,right
1271446900_355494700_180,1273116100_355098200_45,left
1272274200_355527800_180,1273097400_355080800_225,left
1273017600_355271800_315,1271369300_355441400_90,left
1271219000_356094300_180,1271495300_355591800_225,right
1272564100_355251000_45,1272946800_355238200_270,equal
1272225500_355648900_315,1272983900_355275500_180,right
1272079100_355655200_180,1273086000_355179500_90,equal
1272479200_355338700_0,1273089800_355122200_180,right
1272940600_355272900_315,1271427500_355373200_180,right
1272651100_355088300_225,1272891400_355055200_315,right
1271484100_355529600_0,1272274100_355521800_90,right
1273116900_355113300_135,1273172200_355096500_45,left
1273127600_355129500_180,1272500800_355342500_315,equal
1271269300_356046000_135,1272950800_355248100_315,equal
1271263600_356103700_180,1273030200_355196200_135,right
1271476600_355484300_315,1272689400_355245600_225,left
1272992400_355262400_270,1272085600_355547400_0,right
1272079300_355511900_0,1272484100_355254700_180,left
1273115500_355089900_180,1272590100_355387600_45,equal
1271252900_355853000_270,1272617300_355342300_0,right
1273003100_355247700_270,1272654700_355101300_90,left
1272208400_355755300_180,1272208900_355584500_0,equal
1272106700_355424800_0,1272672400_355245000_270,equal
1272140700_355626100_0,1272198900_355765700_0,left
1271284500_356145800_45,1272187600_355774700_180,left
1272275500_355526900_315,1271323000_356052200_270,equal
1273117300_355190700_315,1271314400_355943300_45,left
1272090300_355734100_225,1272988500_355022000_135,left
1271364600_356090600_225,1272251300_355657400_270,right
1272267100_355605200_315,1273097600_355121400_225,right
1272114300_355722400_0,1272014200_355615100_180,left
1273097000_355245900_45,1273013300_354977400_0,equal
1271554000_355404800_135,1271610700_355388600_315,left
1272980400_355275200_45,1271248100_356146100_180,left
1271557400_355406200_135,1272083600_355477400_315,left
1271464600_355601600_315,1272249300_355600500_315,left
1271601200_355548000_270,1273067800_355237300_0,right
1272688800_355230400_135,1273025200_355063700_180,left
1272607500_355109600_0,1272214800_355756600_0,right
1272089200_355525500_315,1271560100_355606500_0,equal
1272084000_355587900_180,1272199100_355558700_180,equal
1272057500_355477000_315,1271463000_355554800_45,left
1272077800_355577100_180,1272878000_355097000_270,right
1272198800_355623300_135,1272227000_355645500_225,left
1273081200_355096500_135,1272103000_355545900_45,right
1271380400_356041100_135,1271336700_356002400_315,right
1272649000_355139100_45,1272065600_355708100_225,right
1272012100_355631000_0,1271387500_355399000_270,left
1273062300_355047300_45,1271481600_355421400_90,left
1272953300_354973600_135,1272600500_355204700_135,equal
1272417800_355128700_90,1272470800_355314500_135,equal
1271401700_355888200_90,1272485700_355194700_0,right
1272517100_355303300_135,1272580100_355204300_0,left
1272484800_355060900_270,1272943900_355273200_0,equal
1273108600_355101200_45,1271356500_356023900_270,right
1272562600_355227200_225,1272427900_355327900_315,left
1273108700_355020000_270,1271394700_355298600_270,equal
1272465800_355296200_315,1271389900_356086500_225,left
1272276700_355605800_225,1271367700_355369000_135,equal
1271401700_355888200_180,1272994300_355189200_225,equal
1272276300_355519400_315,1272515100_355214500_315,left
1272471600_355173300_45,1272155000_355631600_0,right
1272971400_355043100_315,1272968900_355013800_45,right
1271220000_355997200_315,1272925500_355213700_180,equal
1272481300_355345000_135,1272622700_355205100_270,right
1271274200_356003200_315,1271532000_355585500_135,right
1271218000_355996200_225,1272921500_355082400_45,right
1272977300_354983000_0,1273070400_355059700_90,equal
1272078900_355510800_180,1273130700_355050200_90,right
1271340900_355999600_270,1272559100_355055400_315,left
1273015600_355279000_0,1273088100_355037400_270,left
1272085700_355509100_135,1273088100_355037400_90,left
1271503700_355285100_45,1273128800_355059500_315,equal
1273076300_355185900_0,1272503600_355341400_225,left
1271418200_355350100_225,1271422200_355615300_315,left
1272120700_355674200_315,1271506800_355587900_180,right
1273067900_355281200_0,1272983900_355275500_180,left
1271367600_355467300_90,1272043400_355617700_0,right
1272168500_355637100_0,1273096500_355240500_180,left
1272901000_355082100_180,1272575000_355391800_45,right
1273145200_355074700_270,1272433800_355106600_0,left
1272297700_355544200_135,1271398600_355887900_225,left
1271285500_355907300_45,1273093600_355129100_0,equal
1272481300_355345000_0,1272433800_355106600_0,right
1272027400_355689400_180,1272487300_355209800_0,right
1272109500_355471800_135,1272268000_355557700_270,left
1272990600_355054200_180,1271424000_355318800_180,equal
1271421200_355348500_270,1271443200_355419700_45,left
1272972800_355024800_45,1272055500_355704500_270,right
1273001700_354996100_270,1272901300_355092300_45,right
1271459800_355604800_90,1271400600_355982600_225,right
1272192500_355749700_90,1272112800_355429100_180,left
1271468000_355533800_315,1271386500_355399000_90,equal
1272244100_355670600_270,1273089500_355157400_180,right
1272525200_355235500_225,1272267200_355664900_0,left
1272891400_355055200_135,1272546800_355170600_45,right
1271427400_355363300_90,1273123000_355047600_45,right
1272138500_355520400_270,1272950300_355032900_0,left
1271448000_355352700_0,1273156900_355035300_315,right
1271427500_355373200_45,1273170000_354995100_225,right
1271341200_355876600_0,1273118100_355165100_270,left
1271287100_355907700_270,1272607500_355109600_0,right
1272993100_355034700_270,1272426300_355156000_135,equal
1272473900_355261100_45,1271394900_355531100_270,right
1273040200_354964400_45,1272239200_355652100_225,equal
1271433200_355287700_90,1271573900_355593800_270,right
1271263400_356105900_90,1272040600_355695600_90,right
1272473900_355261100_0,1273146100_355080700_0,right
1272069800_355462300_180,1272902800_355087400_0,right
1271471900_355493600_0,1272195100_355754700_315,right
1273065400_355227800_315,1272666300_355305700_270,equal
1272648400_355136600_225,1271251000_356006900_0,right
1272595700_355347300_270,1271269200_356002400_135,right
1272162100_355562000_90,1273073000_355258800_225,right
1273092900_355073400_90,1272533700_355394100_45,right
1271504900_355581100_315,1272555500_355229100_180,right
1272109700_355556100_315,1273169200_355067300_270,left
1271409600_356019500_45,1271465300_355473600_90,right
1273077600_355180100_270,1273040200_354964400_180,right
1272994200_355056000_135,1272061000_355666100_180,left
1273126500_355124200_315,1272176500_355409700_45,left
1271434900_355395900_180,1273076200_355081200_270,left
1272138400_355633400_225,1272948400_355175600_135,left
1273094200_355037700_270,1272931700_355200600_135,right
1272947200_355042200_45,1273123200_355150800_270,left
1273069500_355196400_0,1272300700_355563000_180,right
1272170500_355741000_315,1272256400_355646600_270,left
1272455800_355147000_0,1271257000_356025400_45,right
1272972300_355256200_135,1271364600_356090600_0,left
1272225900_355723500_0,1271440000_355479700_270,right
1272209000_355754900_180,1272951600_355173500_135,left
1272064700_355462200_0,1271274900_356081300_90,left
1272125500_355438900_90,1272969900_355250200_315,right
1271439300_355972900_90,1271622800_355510200_45,equal
1271436600_355454900_180,1273084700_355107200_135,left
1271309500_356025400_315,1272269600_355623200_45,left
1272095600_355429100_315,1272095300_355523900_45,left
1272055500_355704500_270,1272095600_355429100_45,equal
1272221000_355717600_90,1271624700_355438300_135,right
1272999700_355054200_270,1273124700_355094500_225,left
1271503600_355520900_0,1272530500_355393700_90,right
1273130500_355029500_315,1272987800_355167400_0,left
1271483000_355595300_270,1272138500_355520400_45,left
1273066700_355197400_45,1273067000_355029500_0,equal
1272265200_355610100_270,1271238800_355833500_45,right
1271245700_356135100_180,1273085900_355164800_45,right
1271415100_355368500_180,1271557600_355454300_45,equal
1271573900_355593800_225,1272553000_355220800_45,right
1272526500_355224600_270,1271433200_355287700_315,right
1272176500_355409700_135,1271377300_356089400_225,right
1271434900_355395900_180,1271355900_355473500_225,equal
1273091100_355121700_270,1271217900_356035100_90,right
1272666500_355325300_225,1271299400_356078200_0,left
1273121800_355072400_45,1273110000_355104200_180,left
1273130800_355066800_135,1271387400_355918800_270,equal
1273154100_355074700_315,1273031100_355185800_225,right
1273067000_355033600_225,1272932700_355197200_90,equal
1272857800_355108400_225,1272508900_355141400_0,left
1271373500_355516200_225,1272060100_355672000_180,left
1271399600_355984300_270,1272271600_355562100_270,left
1271347900_355442000_270,1273110800_355073100_135,right
1272666300_355101600_0,1272279600_355641400_135,right
1272666300_355305700_135,1271462500_355467100_0,right
1272970800_355186300_45,1271374400_356139700_180,right
1272230000_355639700_135,1272506500_355391900_225,right
1272498000_355390700_135,1272274800_355614100_315,right
1271312600_356033600_270,1272519700_355171700_90,equal
1272437900_355197000_180,1272973500_355183800_45,right
1273071600_355138700_270,1272931000_355001600_90,left
1272988500_355022000_270,1273068600_355199700_0,equal
1273079400_355222300_135,1271270500_356005100_270,left
1272297600_355650300_0,1272469500_355145100_45,left
1272925500_355213700_180,1271446900_355494700_225,left
1272141800_355418400_90,1272204700_355752700_225,right
1272498400_355195800_225,1272496700_355123700_315,equal
1272950100_355174400_45,1272600500_355204700_225,right
1272115100_355587500_135,1271342600_355937200_225,left
1272994300_354977300_270,1271464500_355575500_180,right
1272636700_355337100_270,1272119300_355637400_270,right
1273142000_355159300_0,1272562700_355073200_180,equal
1273109400_355247100_225,1273120200_355184100_225,equal
1272135800_355677100_315,1272576700_355294300_180,right
1272487300_355194700_270,1271506800_355587900_225,equal
1273159700_355195700_90,1271232700_356032400_225,right
1272545500_355299100_45,1273161600_355059100_45,left
1273063900_355250400_45,1273166300_355108500_0,equal
1271270900_355979100_45,1272156000_355734700_270,equal
1272061000_355665400_135,1271310400_355946300_90,right
1272437900_355197000_225,1271372800_355562700_270,right
1272891800_355091500_135,1273156600_355059100_315,left
1272257500_355561600_90,1271606200_355417000_0,left
1272580700_355202700_45,1272972400_355279000_0,left
1273162600_355193000_225,1271390300_355845200_225,right
1272536400_355404000_180,1271462600_355596200_135,left
1272906000_355026000_45,1272408800_355197100_0,left
1273080000_355092900_225,1273091100_355201100_90,right
1272484500_355061500_180,1272971000_355201700_0,right
1271310400_355942400_0,1271260400_355817300_90,left
1272666500_355325300_315,1271599000_355555100_270,left
1272633700_355314700_135,1272015500_355636800_90,right
1272094300_355726200_225,1271522500_355580700_225,left
1273019200_355178800_135,1273066400_355196300_270,left
1273130800_355065200_45,1272999700_355054200_180,right
1272407900_355175500_225,1271224800_355901600_135,right
1271537000_355363500_90,1271469600_355493900_270,right
1272999400_355299800_180,1272486000_355085300_180,equal
1271307200_356144200_135,1272093300_355427800_45,right
1272143800_355687600_45,1272079300_355511900_315,right
1272455100_355310600_90,1271436900_355326300_135,right
1271461400_355504900_90,1272460300_355366200_315,right
1272103000_355545900_315,1273093800_355134300_180,right
1271461400_355504900_135,1273086800_355165900_315,right
1272185000_355726400_315,1272638800_355064500_180,left
1273156200_355143900_225,1272118400_355626600_180,left
1271450400_355539100_315,1272074900_355529500_90,equal
1272613600_355109100_225,1272460700_355130800_45,right
1271281900_356042600_180,1272248600_355626600_225,equal
1271456200_355448000_45,1271344800_356004700_135,equal
1272623700_355198100_135,1272034700_355688300_45,right
1272425800_355327600_315,1272252200_355724400_45,equal
1271541600_355578800_180,1271246600_355999200_45,right
1272140700_355495900_0,1272555500_355203300_90,right
1271327600_356097400_315,1272163300_355450100_90,left
1272546800_355170600_270,1272274100_355521800_90,right
1273040400_355205000_225,1271428900_356013200_45,left
1273154100_355134600_225,1271356500_356023900_45,left
1271566400_355379700_180,1273096200_355222700_45,right
1273127900_355171600_225,1271447900_355426200_135,right
1272975100_355256900_90,1273125800_355047600_315,right
1273097200_355074500_135,1272168000_355527600_270,right
1271484700_355336700_45,1272901200_354997100_90,left
1271413600_355617800_0,1272886500_355097100_270,right
1272674300_355201200_135,1272604100_355321500_90,left
1272884400_355096500_90,1272096200_355446900_180,left
1271398600_355892600_135,1272084700_355712100_45,equal
1272860900_355107100_90,1273116100_355098200_90,left
1272084700_355623100_225,1273139400_355273200_0,equal
1271619500_355438700_90,1271337300_355831900_45,right
1272487300_355195700_90,1273067600_355228400_180,equal
1272987800_355167400_180,1271232700_356032400_225,right
1271459800_355604800_45,1271392700_355356500_225,right
1272989500_355196900_135,1271464100_355359100_225,right
1272070300_355683200_270,1272957200_355069100_315,right
1272460200_355173800_315,1271386500_355399000_270,equal
1273074900_355185300_225,1273117800_355015400_270,right
1272108300_355578800_45,1272657200_355113200_90,left
1271420600_356064700_135,1272621200_355286700_0,left
1272474800_355173300_270,1273154100_355134600_270,right
1271428600_355975900_315,1271452400_355538400_0,left
1273144900_355085400_225,1273039800_354976100_225,right
1272487300_355195700_90,1272978300_355284200_225,left
1272255600_355718400_315,1273098200_355181200_180,left
1272088700_355578400_45,1273047600_354971000_90,left
1272907700_355030400_180,1273092200_355184200_225,left
1272204700_355752700_225,1272270800_355623700_270,left
1272156000_355734700_225,1271398800_355891000_315,right
1273144600_355076900_135,1272515400_355194500_225,right
1272161500_355738100_0,1272145000_355682400_0,left
1271469200_355492600_135,1273131300_355105000_315,equal
1271510600_355325900_270,1271253200_356079200_45,left
1271241500_356106100_225,1273074400_355069200_135,equal
1272921000_355216600_315,1272138400_355559600_0,left
1272015600_355615200_315,1271480500_355374000_0,right
1273083700_355199400_270,1273095900_355135700_180,right
1271469600_355493900_315,1271249800_355851700_270,left
1271435000_355291000_45,1272278100_355641800_45,equal
1271259400_355837600_45,1272064600_355594200_225,equal
1272091800_355727900_90,1273123000_355035500_45,left
1272220600_355493500_270,1273111500_355071300_135,right
1271534300_355462100_90,1271243700_355996300_90,equal
1271432200_355610600_0,1272501200_355112100_270,right
1272096200_355446900_315,1272654100_355109500_90,left
1273118400_355058400_45,1272672000_355200900_45,left
1271233500_356030900_315,1271459600_355428900_45,left
1272251300_355657400_45,1272667900_355102100_180,equal
1271396500_355308200_315,1271354500_355903600_315,left
1271424900_355614600_90,1271238800_355833500_180,left
1272205400_355559400_90,1272216400_355757100_180,right
1271354500_355903600_90,1272558000_355228500_270,right
1271429400_356014800_225,1272543000_355393700_225,right
1272088500_355429800_225,1272610700_355139000_225,equal
1272102700_355487900_225,1272687700_355112100_180,left
1272895000_355067900_45,1272101000_355546000_135,right
1272033400_355663000_45,1271495900_355599100_315,left
1272427900_355327900_270,1271466900_355486800_90,equal
1273124700_355094500_90,1271481300_355421600_180,left
1272626500_355171700_90,1273111900_355240700_135,left
1273006400_355163600_90,1272476000_355329700_135,right
1272047200_355658300_315,1272097100_355523400_135,equal
1271503800_355530000_0,1272470200_355364600_315,equal
1272257500_355561600_270,1271269600_355995300_45,right
1272460800_355179900_45,1271287300_355955700_225,equal
1273021500_355208500_135,1272418600_355197400_0,equal
1272500400_355117700_225,1273138200_355126200_180,right
1273087200_355189100_90,1273082200_355258100_45,equal
1272930600_355003000_225,1272579000_355388800_180,left
1271306500_356010800_315,1271537800_355579800_0,left
1272178000_355487300_315,1271437300_355396400_180,right
1272167000_355696300_315,1272168300_355526500_270,right
1272225700_355481000_135,1273069200_354996700_135,left
1273097000_355245900_315,1271479700_355514100_90,left
1272071300_355473100_135,1273107500_355098300_225,right
1271378900_356062700_0,1271589000_355522900_0,left
1273152100_355169100_225,1273093800_355134300_180,right
1273053700_354971300_0,1273104900_355146000_315,right
1272943200_355035000_45,1272196200_355710000_270,right
1272086100_355750200_225,1271499200_355568900_135,left
1273069300_354970900_135,1272239200_355652100_135,equal
1273127500_355123400_90,1272077900_355604900_90,left
1273069200_354996700_135,1272922400_355083200_225,right
1273086200_355037300_45,1272456800_355145500_225,right
1273092500_355042200_270,1273064900_355230800_135,left
1272992200_355291500_135,1272600500_355204700_45,right
1272119900_355640100_315,1273130600_355094300_90,right
1273096800_355167500_180,1271560500_355604700_315,right
1271320500_355920000_270,1271533700_355580700_270,right
1272612500_355162200_315,1272058700_355479700_45,left
1271341200_355876600_0,1272421900_355171900_45,left
1272114900_355585600_180,1273077700_355086200_90,left
1272220300_355659800_45,1273094200_355037700_225,left
1272897900_355182200_180,1272866400_355103600_225,right
1272562700_355399400_90,1273077600_355180100_90,right
1271451700_355443000_225,1272223000_355756800_225,right
1272963000_355235500_180,1272119500_355640100_180,right
1272222000_355717900_315,1273093400_355253600_180,left
1272436400_355125400_45,1272116600_355603300_90,left
1272413000_355130000_0,1271412000_355442000_90,right
1272034600_355706000_90,1272602800_355389100_180,right
1271397500_355888100_45,1273048000_355000100_0,left
1271440000_355479700_270,1271457200_355557600_90,left
1273124500_355202100_315,1271401200_355351600_135,right
1272977400_354966300_90,1271342400_355820400_0,left
1272924800_355264300_225,1271548900_355385600_315,left
1272852700_355119000_45,1273125800_355047600_45,right
1271376500_355533400_135,1271299400_356078200_315,right
1271367700_355369000_90,1271434600_355395900_225,right
1271439900_355403800_270,1272067700_355658500_0,left
1271614600_355416500_45,1272960100_355170900_45,right
1272247600_355627400_315,1272083500_355605000_135,right
1272126400_355727900_270,1271547800_355577200_315,left
1272118200_355727000_180,1272232600_355664900_315,left
1271311900_355941500_135,1272093000_355718000_0,equal
1273079400_355222300_135,1272025500_355692300_180,right
1272058700_355515200_315,1271532700_355580800_315,equal
1272655100_355103200_135,1272513300_355123300_270,right
1272406700_355277600_315,1272227000_355645500_135,equal
1271382600_356085300_90,1271502700_355358700_180,right
1273118500_355066500_0,1271365500_355855700_315,left
1272950800_355248100_225,1273118700_355241500_270,equal
1272188900_355722300_315,1272274200_355538000_225,left
1272400600_355197100_0,1272605300_355289500_315,right
1273041100_355174000_45,1272106700_355424800_270,equal
1271401300_355553100_315,1271224800_355901600_90,left
1272570800_355119400_315,1272117200_355579700_270,right
1272985700_355265200_0,1272515400_355194500_135,right
1271413800_355980200_45,1273167300_355083900_270,equal
1273037600_354965800_90,1271553300_355409500_180,left
1272165000_355458400_45,1272455800_355147000_0,right
1272224900_355650100_225,1272930900_355079000_315,right
1272488400_355391200_45,1272666800_355333500_225,equal
1272069700_355673700_45,1272641900_355106500_270,right
1271267300_356157900_0,1271448000_355352700_135,right
1272459700_355263800_270,1272138400_355633400_90,left
1272475500_355324700_0,1272247600_355627400_0,equal
1272912500_355030200_315,1272088700_355578400_0,right
1272902800_355087400_315,1272892600_355061500_270,left
1271387800_355330700_135,1273092400_355155300_45,equal
1271453100_355439900_135,1273118100_355165100_225,right
1271308100_356021200_225,1271263400_356105900_270,right
1273137200_355082700_90,1271289600_355913700_0,right
1272863400_355106100_225,1272884400_355096500_225,equal
1271601900_355399800_0,1272116800_355673900_315,right
1272952400_355037400_180,1272300700_355563000_180,right
1271570400_355582300_135,1272256700_355602100_135,left
1271553300_355409500_135,1272870700_355099900_315,right
1273069300_354970400_270,1272046500_355663900_270,left
1273071600_355138700_0,1272562200_355390500_270,right
1273100200_355110800_270,1272121700_355655100_90,right
1273069300_354970400_90,1271458500_355425800_45,right
1273156400_355145000_180,1271508700_355471300_135,equal
1271468900_355423600_270,1273152600_355127800_135,left
1272156800_355664100_90,1273022300_354969900_180,right
1271375300_356058000_135,1272923800_355270400_270,right
1273092500_355042200_0,1272427900_355327900_0,equal
1272108900_355463300_270,1273170000_354995100_0,right
